measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,156,United Arab Emirates,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2018,31.359089319704278,42.69357450879207,21.114613459837972
1,Deaths,156,United Arab Emirates,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2018,5.419934902693728,7.797778294007154,3.508172606070371
1,Deaths,156,United Arab Emirates,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2018,6.801072135658221,9.401575983721214,4.399577449777053
1,Deaths,156,United Arab Emirates,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2018,6.598509366914159,9.194689319882766,4.249362737925478
1,Deaths,156,United Arab Emirates,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2018,139.02947222468404,183.75193667702086,96.33970863975
1,Deaths,156,United Arab Emirates,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2018,32.540969925890856,46.647694620814356,21.83441479853367
1,Deaths,155,Türkiye,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,96.95129253368536,127.8697497196016,69.32767140060844
1,Deaths,155,Türkiye,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,53.24148558704026,72.72710487752775,38.06679885423828
1,Deaths,155,Türkiye,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,98.22915639383368,131.84782370128121,72.14807635849543
1,Deaths,155,Türkiye,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,46.048886284505144,61.488991400275836,33.57782316253032
1,Deaths,155,Türkiye,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,82.3530410958709,107.38682551274906,58.192112648423674
1,Deaths,155,Türkiye,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,51.34094882885542,68.53998238082784,36.16824109611639
1,Deaths,155,Türkiye,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,108.38828118937965,140.5855841897416,78.86267230341677
1,Deaths,155,Türkiye,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,68.14930690414066,87.98070177243329,47.204930030887255
1,Deaths,155,Türkiye,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,154.79343051835897,198.63663202608802,115.54441365843802
1,Deaths,155,Türkiye,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,92.17013062144198,118.47940293974044,67.08110861959777
1,Deaths,155,Türkiye,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,235.38646876695347,299.58410746028215,180.85178344197365
1,Deaths,155,Türkiye,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,134.16733967054907,170.8523954981071,98.52581294485704
1,Deaths,155,Türkiye,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,360.48699127549986,466.0693316708332,274.8650898982119
1,Deaths,155,Türkiye,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,198.77289543112542,255.0143054982214,146.78932143611232
1,Deaths,155,Türkiye,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,138.1748694266082,180.50770828261182,99.22502490661799
1,Deaths,155,Türkiye,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,108.73393144910506,142.96171560643927,78.33891982435905
1,Deaths,155,Türkiye,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,3202.506550199336,4054.437950504744,2408.1291518111857
1,Deaths,155,Türkiye,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,1605.0843108922736,2076.891007805966,1113.7297953153477
1,Deaths,151,Qatar,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2020,156.5508508533385,175.35281483566925,136.87193099918196
1,Deaths,151,Qatar,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2020,46.01488768361847,52.980306126150616,38.08814406704512
1,Deaths,147,Libya,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,11.482223151277902,17.222459182557827,7.155360965238905
1,Deaths,147,Libya,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.674433136068307,11.23484913292766,3.2101351299696668
1,Deaths,147,Libya,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,12.5452665613373,19.075560638485523,7.94274178996567
1,Deaths,147,Libya,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,7.877975138419149,13.333654237634786,3.621322523092245
1,Deaths,147,Libya,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,19.766644639400752,30.14885804725508,11.293433367380542
1,Deaths,147,Libya,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,8.838332348856847,15.373753496157265,3.932088430861582
1,Deaths,147,Libya,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,22.959020059230394,35.977366487637156,12.749587037580664
1,Deaths,147,Libya,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,8.855402503075007,15.577708179486672,3.9414104903027463
1,Deaths,147,Libya,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,24.198249609228927,37.7129636926888,12.985468415821261
1,Deaths,147,Libya,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,10.919628333972078,19.447906172695703,4.9153471778609426
1,Deaths,147,Libya,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,23.19487453679915,35.835440902326,11.586241758216588
1,Deaths,147,Libya,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,11.863496177462865,22.183174947821307,5.22122079488702
1,Deaths,147,Libya,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,20.875840241375787,32.22371559109815,9.59625931221834
1,Deaths,147,Libya,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,11.850649003828671,23.1879038950797,5.0739397107778474
1,Deaths,147,Libya,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,18.309243422135005,28.01251650741427,10.504287372227974
1,Deaths,147,Libya,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,18.8169391739034,31.21664079643385,9.170892739566133
1,Deaths,147,Libya,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,95.13542156965906,145.83258371513134,45.432722350788104
1,Deaths,147,Libya,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,65.98025201544057,118.08229645325979,29.382451054182795
1,Deaths,157,Yemen,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2018,48.02353453334342,75.57350910749673,26.35817390650544
1,Deaths,157,Yemen,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2018,44.17690088182294,73.59126216163042,27.029400058220602
1,Deaths,157,Yemen,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2018,42.290462939693846,68.00454567908797,24.369213432750712
1,Deaths,157,Yemen,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2018,38.919030629141744,66.3306640376368,21.492566102247682
1,Deaths,157,Yemen,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2018,59.149607468761026,91.27179865323487,33.65055332015764
1,Deaths,157,Yemen,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2018,41.91458950637662,70.94504312799033,23.937272567220617
1,Deaths,157,Yemen,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2018,73.40418847559587,111.13288021097922,39.32255412732048
1,Deaths,157,Yemen,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2018,45.08630409930728,73.76321038330573,25.058481827853623
1,Deaths,157,Yemen,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2018,72.22874369045886,113.17893373599257,42.20773305764868
1,Deaths,157,Yemen,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2018,45.95613729678216,80.10368176429989,25.685469959105014
1,Deaths,157,Yemen,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2018,68.29373520836707,104.7839450916364,40.69479253047803
1,Deaths,157,Yemen,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2018,48.575289928413994,80.77125073067775,25.90712811373017
1,Deaths,157,Yemen,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2018,76.1414975925109,117.24175105790877,42.63044956264101
1,Deaths,157,Yemen,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2018,58.014502489526606,99.07718568494153,30.679391358819924
1,Deaths,157,Yemen,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2018,202.6081360768365,323.8946422691008,109.87381863972959
1,Deaths,157,Yemen,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2018,239.69624825175578,392.4547542246039,143.13847002320247
1,Deaths,157,Yemen,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2018,457.3742690813806,711.3906611120692,269.62216600774974
1,Deaths,157,Yemen,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2018,337.68443506893135,545.2572089177961,187.95033193099746
1,Deaths,156,United Arab Emirates,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2017,5.179399242352907,8.041572849998943,2.954517661403063
1,Deaths,156,United Arab Emirates,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2017,2.416336342120939,3.512050434782257,1.6521867953968188
1,Deaths,156,United Arab Emirates,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2017,5.645654631718748,9.947127210477506,3.246119724455572
1,Deaths,156,United Arab Emirates,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2017,3.3766216258512296,4.594875808966699,2.387402803043703
1,Deaths,156,United Arab Emirates,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2017,28.794877008351556,40.38037239285681,19.07049606696855
1,Deaths,156,United Arab Emirates,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2017,6.004863100356183,8.310680220383727,3.9470587671894575
1,Deaths,156,United Arab Emirates,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2017,26.747838773099893,36.36472451354785,18.476014450652066
1,Deaths,156,United Arab Emirates,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2017,6.500456309889528,9.124548333266832,4.286204157711575
1,Deaths,156,United Arab Emirates,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2017,31.541623675502027,43.28457970927089,21.534696968856178
1,Deaths,156,United Arab Emirates,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2017,4.978666070120667,7.17588542318988,3.202135434640597
1,Deaths,156,United Arab Emirates,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2017,29.32569973265022,39.96144099279546,20.28259636466752
1,Deaths,156,United Arab Emirates,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2017,5.222314368397525,7.369089319659782,3.332595168832965
1,Deaths,156,United Arab Emirates,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2017,28.73557953373691,39.979304916517535,19.077871656964792
1,Deaths,156,United Arab Emirates,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2017,5.456666749333575,7.914936362380399,3.6488134608681637
1,Deaths,156,United Arab Emirates,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2017,6.736332404115503,9.589463483193683,4.297329297122197
1,Deaths,156,United Arab Emirates,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2017,6.735055133038311,9.168311987119283,4.52617507724995
1,Deaths,156,United Arab Emirates,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2017,129.4114701279355,175.3651259259276,89.22145582289251
1,Deaths,156,United Arab Emirates,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2017,30.49620307579262,42.88991710989223,20.488005062355796
1,Deaths,156,United Arab Emirates,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,5.341822844069408,7.924891745835185,3.4438067995168518
1,Deaths,156,United Arab Emirates,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,2.3141100207087963,3.3667019655386006,1.5016272593376359
1,Deaths,156,United Arab Emirates,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.076215612861431,10.506138066408361,3.815440468684683
1,Deaths,156,United Arab Emirates,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,3.3840776663700343,4.7219692183324895,2.3326252816284083
1,Deaths,156,United Arab Emirates,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,25.24930345155639,33.93233486186387,17.586062625677606
1,Deaths,156,United Arab Emirates,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,5.45975536058023,7.7566387743715985,3.5116373168801522
1,Deaths,156,United Arab Emirates,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,25.314997940588906,33.49643382037411,18.075497809461417
1,Deaths,156,United Arab Emirates,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,7.767443175323388,11.197066943064304,4.925651053858817
1,Deaths,156,United Arab Emirates,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,33.97305588842474,46.27527515852557,24.31160466093831
1,Deaths,156,United Arab Emirates,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.187560734042521,9.182335664441576,3.9779562565569306
1,Deaths,156,United Arab Emirates,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,32.06809692773313,42.60949044779137,22.891723811840123
1,Deaths,156,United Arab Emirates,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,5.424303639443793,7.851239717624624,3.3625164284223645
1,Deaths,156,United Arab Emirates,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,34.52491513485372,48.769048255031905,23.93202542575904
1,Deaths,156,United Arab Emirates,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,5.726424312488085,8.593083299645865,3.5685383885229207
1,Deaths,156,United Arab Emirates,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,7.036606458673256,9.734587765420352,4.6146221935342435
1,Deaths,156,United Arab Emirates,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.602415370980286,9.27869050622024,4.326917715689924
1,Deaths,156,United Arab Emirates,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,152.76147961240835,205.33967870608615,108.93340757048304
1,Deaths,156,United Arab Emirates,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,35.09548695532221,51.361960704162264,23.23789294193835
1,Deaths,148,Morocco,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,43.183755765458415,70.55219559644154,23.229521785966856
1,Deaths,148,Morocco,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,65.62003490415015,111.26622672751554,37.53990703732304
1,Deaths,148,Morocco,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,46.2621429365661,74.16238459543091,26.687221357958553
1,Deaths,148,Morocco,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,67.6531735689683,111.11172268231068,37.72950469156671
1,Deaths,148,Morocco,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,74.74338840525238,116.37256845877612,42.85461385527271
1,Deaths,148,Morocco,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,61.663030343125186,109.69818173687418,32.890354403114365
1,Deaths,148,Morocco,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,92.95432350679911,143.14127372100305,54.59453061195359
1,Deaths,148,Morocco,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,64.4099131847382,107.9681431653494,35.45205542526964
1,Deaths,148,Morocco,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,101.61065565418217,162.70423617568954,55.05481701979056
1,Deaths,148,Morocco,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,68.08504349927483,117.88826536838657,36.86133403099359
1,Deaths,148,Morocco,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,113.96427319767437,176.06463021390354,58.16055526239264
1,Deaths,148,Morocco,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,70.9627907830305,132.1909885690786,39.56937086502803
1,Deaths,148,Morocco,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,143.6898077254523,240.48913302116335,77.16171603165412
1,Deaths,148,Morocco,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,86.02797817032476,163.84337683370703,48.40722630378601
1,Deaths,148,Morocco,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,90.44928119597608,149.48147194326512,52.062666185165234
1,Deaths,148,Morocco,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,184.21529087342475,297.8647606392945,109.85400908953986
1,Deaths,148,Morocco,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,947.2833103828926,1510.0494442453935,503.97049693079845
1,Deaths,148,Morocco,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,516.0288374257121,940.8107889699163,298.14457892846
1,Deaths,157,Yemen,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2017,45.82705931340916,74.37939574509525,24.45792480753911
1,Deaths,157,Yemen,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2017,42.752638530967154,67.81918541764445,25.552429022239078
1,Deaths,157,Yemen,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2017,41.263816875893276,63.45318003854139,23.90859643139358
1,Deaths,157,Yemen,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2017,38.4079516217747,62.611566158625614,21.608063002719167
1,Deaths,157,Yemen,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2017,57.19401995150059,88.85952718345825,33.15974098270843
1,Deaths,157,Yemen,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2017,41.38695318184263,67.46862025078045,24.764617737160012
1,Deaths,157,Yemen,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2017,70.053265935871,108.15245145736793,39.08369561754574
1,Deaths,157,Yemen,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2017,43.74120257902034,71.87693598217459,24.15406711412265
1,Deaths,157,Yemen,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2017,67.23255189430694,106.69996252158658,38.3837984475581
1,Deaths,157,Yemen,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2017,43.61539894338693,77.97095072501203,24.789703994156778
1,Deaths,157,Yemen,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2017,64.18126933414216,101.06767466466503,38.2849413052051
1,Deaths,157,Yemen,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2017,46.88626691127834,77.36095637199105,25.75187498712023
1,Deaths,157,Yemen,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2017,72.95877673646864,112.12912089472604,40.89562655975117
1,Deaths,157,Yemen,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2017,56.80486040146226,94.60864046518292,32.75436007830047
1,Deaths,157,Yemen,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2017,197.11656352952275,309.25772914848915,100.3900819930696
1,Deaths,157,Yemen,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2017,239.46155688561294,373.9681033345337,141.5043884816348
1,Deaths,157,Yemen,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2017,443.7221386504359,679.0957650418252,255.7546794896701
1,Deaths,157,Yemen,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2017,330.3754430841912,532.2374456779746,185.0341681271644
1,Deaths,157,Yemen,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,53.94213150440459,92.63513979625029,29.825297610438923
1,Deaths,157,Yemen,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,46.00436000590438,77.14864517937573,27.360906265333995
1,Deaths,157,Yemen,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,43.149844258862856,68.98409842845878,24.62187692835537
1,Deaths,157,Yemen,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,40.069720648422376,67.302227940178,21.67137901004701
1,Deaths,157,Yemen,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,63.57979977404221,105.09299020502375,32.62783000982898
1,Deaths,157,Yemen,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,39.82979908295714,69.37680139354623,20.650147763373283
1,Deaths,157,Yemen,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,77.71403595246669,119.06390633944697,42.00327039700327
1,Deaths,157,Yemen,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,43.80998924005118,77.76244977061168,22.542514711291
1,Deaths,157,Yemen,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,78.53736960203788,128.66320164633453,42.85429313064876
1,Deaths,157,Yemen,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,48.3551829269798,83.79244894226369,27.403975396110738
1,Deaths,157,Yemen,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,74.58350076133809,117.19726731243755,42.939303985013886
1,Deaths,157,Yemen,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,51.51385703789303,89.03469464761984,27.376242133394136
1,Deaths,157,Yemen,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,81.375521877861,125.39782256320753,44.40284136550613
1,Deaths,157,Yemen,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2019,58.708900505622665,100.9396047305383,31.596766732483314
1,Deaths,157,Yemen,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,205.37369501946785,322.0110692762467,118.23239626535089
1,Deaths,157,Yemen,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2019,242.03354518260508,403.8067625279898,141.70388387875377
1,Deaths,157,Yemen,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,482.24375662996175,729.2486814589812,283.03198298663904
1,Deaths,157,Yemen,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2019,344.6270783165507,541.8003024817724,197.589110281942
1,Deaths,147,Libya,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2018,11.518050663725564,17.366327828106673,7.081391486749553
1,Deaths,147,Libya,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2018,6.725536257277682,11.037380663751058,3.222244221965261
1,Deaths,147,Libya,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2018,12.64474349006224,19.38196813001519,7.887310860495169
1,Deaths,147,Libya,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2018,7.944924219766421,13.459833843780132,3.5813491182888235
1,Deaths,147,Libya,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2018,20.401511189943214,30.936982664095247,11.374850373246163
1,Deaths,147,Libya,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2018,9.037009557033802,15.332593633926223,4.255388772516191
1,Deaths,147,Libya,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2018,22.727343691375996,36.692769347565104,12.575462879774154
1,Deaths,147,Libya,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2018,8.813086848325144,15.782353382621096,4.016504124358503
1,Deaths,147,Libya,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2018,23.43328077026056,37.58816692750796,12.496560965901699
1,Deaths,147,Libya,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2018,10.720340552303613,19.581850684684884,4.843612542627356
1,Deaths,147,Libya,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2018,22.413814091694874,34.47635164531619,10.913229351865072
1,Deaths,147,Libya,2,Female,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2018,11.563926917105668,21.107979004197485,5.002314046981583
1,Deaths,147,Libya,1,Male,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2018,19.76313323339575,31.611879286293675,9.195694658978276
1,Deaths,147,Libya,2,Female,15,50-54 years,956,Respiratory infections and tuberculosis,1,Number,2018,11.249318793661699,21.471523537902513,4.886414742318129
1,Deaths,147,Libya,1,Male,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2018,18.57012791380249,28.862786854150144,10.747845589896768
1,Deaths,147,Libya,2,Female,23,5-14 years,956,Respiratory infections and tuberculosis,1,Number,2018,19.002306582333844,31.391765675409644,9.293348510705219
1,Deaths,147,Libya,1,Male,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2018,89.74041483282967,143.32909420702177,42.30745053614336
1,Deaths,147,Libya,2,Female,25,50-69 years,956,Respiratory infections and tuberculosis,1,Number,2018,62.79033219738857,112.63822018919012,28.29888297091322
1,Deaths,149,Palestine,1,Male,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.721347197406559,8.984608250694013,4.877251701638282
1,Deaths,149,Palestine,2,Female,8,15-19 years,956,Respiratory infections and tuberculosis,1,Number,2019,4.360267054376809,6.140211546856295,2.9892653735724397
1,Deaths,149,Palestine,1,Male,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.800043868040833,8.80484617230025,5.025189423089125
1,Deaths,149,Palestine,2,Female,9,20-24 years,956,Respiratory infections and tuberculosis,1,Number,2019,4.033902279472221,5.771686263324366,2.801754478423448
1,Deaths,149,Palestine,1,Male,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,5.2750502989606485,6.984552096122149,3.8472833588154653
1,Deaths,149,Palestine,2,Female,11,30-34 years,956,Respiratory infections and tuberculosis,1,Number,2019,3.498071469279668,5.0343351771170886,2.4431864638103713
1,Deaths,149,Palestine,1,Male,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,5.7180522215581995,7.578590399073,4.19741177712421
1,Deaths,149,Palestine,2,Female,12,35-39 years,956,Respiratory infections and tuberculosis,1,Number,2019,3.618612620696666,5.163465801198598,2.4836853272504302
1,Deaths,149,Palestine,1,Male,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,6.4822752558208085,8.428558693149396,4.808509850310044
1,Deaths,149,Palestine,2,Female,13,40-44 years,956,Respiratory infections and tuberculosis,1,Number,2019,3.75958751295561,5.379013787431722,2.6512036018315484
1,Deaths,149,Palestine,1,Male,14,45-49 years,956,Respiratory infections and tuberculosis,1,Number,2019,7.768182795202265,10.020681947583597,5.807980598594921
